id,cr_no,target_sentence,response,training,tooshort_AD,irrelevant_AD,copypaste_AD,eval_AD,overall_AD,notes_AD,overall_AD_2,tooshort_JM,irrelevant_JM,copypaste_JM,eval_JM,overall_JM,notes_JM,overall_JM_2,interrater_difference,agree,interrater_difference_2
SERP_F19C_B2_61,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less","I had to re-read this sentence three times to make it make sense to me. I don't understand what it means to ""bend the light less."" However, after reading it the third time it's interesting to know that in order to see things from far away the lenses need to be thin.",3,0,0,0,1,1,,,0,0,0,0,0,,,,,
SERP_F19C_B2_61,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,This is a phenomenal fact about the retina that I didn't know.,3,0,0,0,1,1,maybe all Eval/ comp monitoring,,0,0,0,0,0,,,,,
SERP_F19C_B2_61,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray","I feel like I remember this fact about rod cells. But then again, I'm not entirely sure.",3,0,0,0,,1,,,0,0,0,0,0,,,,,
SERP_F19C_B2_61,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived",I think it's pretty interesting tat nerve impulses travel to the brain via optic nerves. I also didn't know colors and objects were perceived in the optic nerve.,3,0,0,0,1,1,,,0,0,0,0,0,,,,,
SERP_F19C_B1_62,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",It is crazy how our eyes have stimuli that tells our brains that there we see something.,3,0,0,0,1,1,PAR,,0,0,0,0,1,,,,,
SERP_F19C_B1_62,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.",I did not know that my eyeball had layers.,3,0,0,0,0,1,,,0,0,0,0,0,,,,,
SERP_F19C_B1_62,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,I did not know that our pupils changed sizes because of muscles in our iris?!,3,0,0,0,0,1,,,0,0,0,0,1,,,,,
SERP_F19C_B1_62,viz_cr_4,"In dim light, the pupil becomes larger",Makes sense so that more light can come into our eyes when it is darker.,3,0,0,0,0,2,makes connection re: more light,,0,0,0,0,2,,,,,
SERP_F19C_B1_62,viz_cr_5,This bends the light rays producing an image that is in focus,"Our eyes are doing a lot more than just ""seeing"".",3,0,0,0,0,1,,,0,0,0,0,1,,,,,
SERP_F19C_B1_62,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less",That's very interesting. I wonder what makes people need specific types of glasses and not others.,3,0,0,0,1,2,infers glasses,,0,0,0,0,3,,,,,
SERP_F19C_B1_62,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,"130 MILLION?! For a single eyeball, that is insane.",3,0,0,0,1,1,,,0,0,0,0,1,,,,,
SERP_F19C_B1_62,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray",Then do dogs only have rod cells since they can not see color?,3,0,0,0,0,3,not a lot of words but feels like a meaningful elaboration,,0,0,0,0,3,,,,,
SERP_F19C_B1_62,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived",It is crazy to think that our nerves are telling our brain whats happening and the brain is able to tell what it is and respond all in a split second.,3,0,0,0,1,2,weak ELA's or is it a 1?,,0,0,0,0,2,,,,,
SERP_F19C_C2_64,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",The eyes are light sensitive organs that when stimulated by light they work alongside the brain to convert impulses into sight.,3,0,0,0,0,3,maybe too high? Bridges but also brings in knowledge,,0,0,0,0,3,,,,,
SERP_F19C_C2_64,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.",The cornea is defined as the clear tissue covering the forward most area of the eye. This area includes the pupil and iris which are the first layer of the eye that can be seen.,3,0,0,0,0,1,largely PAR,,0,0,0,0,2,,,,,
SERP_F19C_C2_64,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,The iris acts as the protector of the pupil by using its muscle to control how much of the pupil is exposed to the light.,3,0,0,0,0,3,could be 2 but feels like two solid ELAs,,0,0,0,0,3,,,,,
SERP_F19C_C2_64,viz_cr_4,"In dim light, the pupil becomes larger","When the light exposure is lower, the iris muscle is pulled further apart, allowing the pupil to be more exposed to the light.",3,0,0,0,0,3,seems like a fair bit of advance knowledge,,0,0,0,0,2,,,,,
SERP_F19C_C2_64,viz_cr_5,This bends the light rays producing an image that is in focus,"The next layer of the eye includes the lens. The lens are used to focus light by adjusting its shape, therefore causing the rays of the light to bend and create an image that can be clearly seen.",3,0,0,0,0,2,some bridging and PAR,,0,0,0,0,3,,,,,
SERP_F19C_C2_64,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less","When visualizing images farther away from the eyes the lenses have to become thinner, preventing the light of bending more.",3,0,0,0,0,2,bridge to bending light more,,0,0,0,0,2,,,,,
SERP_F19C_C2_64,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,"The retina is the most posterior portion of the eye, containing approximately 130 million cells that are stimulated by light.",3,0,0,0,0,2,posterior knowledge bit but largely PAR,,0,0,0,0,3,,,,,
SERP_F19C_C2_64,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray","The second type of receptor is call a rod cell. Rod cells are cells that are most efficient in dimmer lighting. This feature allows the eye to see colors such as black, white, and different shades of gray.",3,0,0,0,0,2,,,0,0,0,0,2,,,,,
SERP_F19C_C2_64,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived","The brain interprets nerve impulses sent from the light travelling through the rods and cones of the eyes as edges, colors, and objects.",3,0,0,0,0,1,,,0,0,0,0,2,,,,,
SERP_F19C_B1_65,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",Your eyes get a signal from the brain causes to see,3,0,0,0,0,1,,,0,0,0,0,1,,,,,
SERP_F19C_B1_65,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.",There are many layers of the eye,3,0,0,0,0,1,,,0,0,0,0,0,,,,,
SERP_F19C_B1_65,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,Theres a muclse in the eye,3,0,0,0,0,1,,,0,0,0,0,0,,,,,
SERP_F19C_B1_65,viz_cr_4,"In dim light, the pupil becomes larger","when the light shines in your eyes, the dark spot in your eye become larger",3,0,0,0,0,2,bringing in knowledge?,,0,0,0,0,1,,,,,
SERP_F19C_B1_65,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,there are many receptors in the eye,3,0,0,0,0,1,,,0,0,0,0,1,,,,,
SERP_F19C_B1_65,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray",a section from the eye allows you see certain color,3,0,0,0,0,1,,,0,0,0,0,1,,,,,
SERP_F19C_C1_66,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",When your eye sees an object the light in the environment gives off a stimulus. This stimulus is then converted to impulses which the brain takes and send it to the brain to enable you to see and identify what you are seeing.,3,0,0,0,0,2,bridges but largely pAR,,0,0,0,0,2,,,,,
SERP_F19C_C1_66,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.",The eye is multilayered and the first layer is entailed of the pupil and iris which are both covered by the cornea which has the job of covering the front eye for protection.,3,0,0,0,0,2,bridge to protection,,0,0,0,0,3,,,,,
SERP_F19C_C1_66,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,Depending on how much light is entering the eye the muscles in the iris helps to regulate the size of our pupils,3,0,0,0,0,2,,,0,0,0,0,2,,,,,
SERP_F19C_C1_66,viz_cr_4,"In dim light, the pupil becomes larger",The less light that enters the iris the bigger the muscles become which as a result makes the pupil larger,3,0,0,0,0,2,but could be convinced it is a 1,,0,0,0,0,2,,,,,
SERP_F19C_C1_66,viz_cr_5,This bends the light rays producing an image that is in focus,The light rays is bended  when muscles that is attached to the lens adjust its shape. When this occurs a focused image is produced.,3,0,0,0,0,2,muscles bridge,,0,0,0,0,2,,,,,
SERP_F19C_C1_66,viz_cr_6,"To see things far away, the lenses need to be thin to bend the light less",for objects that are further the lenses need to be thin to bend the limitless amount of light.,3,0,0,0,0,1,"""",,0,0,0,0,2,,,,,
SERP_F19C_C1_66,viz_cr_7,The retina contains about 130 million receptor cells that each respond to light,There are 130 million receptor cells in the retina that responds to light,3,0,0,0,0,1,copy paste,,0,0,0,0,0,,,,,
SERP_F19C_C1_66,viz_cr_8,"In contrast, rod cells work best in dim light and enable you to see black, white, and shades of gray","For the optimal work results rod cells work better in dim light and enabling the viewing of black, white and shades of gray.",3,0,0,0,0,1,mostly moving words around,,0,0,0,0,1,,,,,
SERP_F19C_C1_66,viz_cr_9,"When the rods and cones respond to light hitting them, nerve impulses travel to the brain through the optic nerves where edges, colors and objects are perceived","In response to light rods and cones send nerve impulses to the brain through the channel of the optic nerves allowing for perceiving of edges,colors, and objects",3,0,0,0,0,1,hardly any new words,,0,0,0,0,1,,,,,
SERP_F19C_C1_68,viz_cr_1,"They convert that stimulus into impulses that your brain interprets, enabling you to see.",The eyes hold the ability of conversion to perform their intended purpose. This statement explains this ability and purpose of the eyes.,3,0,0,0,0,1,Feels largely like a summary ,,0,0,0,0,1,,,,,
SERP_F19C_C1_68,viz_cr_2,"The first visible layer of the eye includes the pupil and iris, but these are covered by the cornea葉he clear tissue that covers the front of the eye.",This statement breaks down the layers of the eye but not their specific purposes. It provides a physical analysis of the anatomy of the eye.,3,0,0,0,0,2,but could be convinced to a 1,,0,0,0,0,2,this one is weird. ,,,,
SERP_F19C_C1_68,viz_cr_3,The size of the pupil is adjusted by muscles in the iris,This statement explains the factors behind the specific size of the pupil. It provides another purpose and realization of the impact the iris has among the other functions in the eye. The placement is almost random as well.,3,0,0,0,0,2,could be a 1 even?,,0,0,0,0,1,response wording is confusing for me,,,,
SERP_F19C_C1_68,viz_cr_4,"In dim light, the pupil becomes larger",This statement explains the physical changes the pupil can face depending on the light environment. It has the ability to provide an example that the reader can imagine in their own thoughts.,3,0,0,0,0,2,bridges a bit,,0,0,0,0,1,,,,,
